,date,Continent,Country,new_cases,new_deaths
0,2019-12-31,Asia,CHN,27.0,0.0
1,2020-01-01,Asia,CHN,0.0,0.0
2,2020-01-02,Asia,CHN,0.0,0.0
3,2020-01-03,Asia,CHN,17.0,0.0
4,2020-01-04,Asia,CHN,0.0,0.0
5,2020-01-05,Asia,CHN,15.0,0.0
6,2020-01-06,Asia,CHN,0.0,0.0
7,2020-01-07,Asia,CHN,0.0,0.0
8,2020-01-08,Asia,CHN,0.0,0.0
9,2020-01-09,Asia,CHN,0.0,0.0
10,2020-01-10,Asia,CHN,0.0,0.0
11,2020-01-11,Asia,CHN,0.0,1.0
12,2020-01-12,Asia,CHN,0.0,0.0
13,2020-01-13,Asia,CHN,0.0,0.0
14,2020-01-14,Asia,CHN,0.0,0.0
15,2020-01-15,Asia,CHN,0.0,1.0
16,2020-01-16,Asia,CHN,0.0,0.0
17,2020-01-17,Asia,CHN,4.0,0.0
18,2020-01-18,Asia,CHN,17.0,0.0
19,2020-01-19,Asia,CHN,136.0,1.0
20,2020-01-20,Asia,CHN,19.0,0.0
21,2020-01-21,Asia,CHN,151.0,3.0
22,2020-01-22,Asia,CHN,140.0,11.0
23,2020-01-23,Asia,CHN,97.0,0.0
24,2020-01-24,Asia,CHN,259.0,9.0
25,2020-01-25,Asia,CHN,441.0,15.0
26,2020-01-26,Asia,CHN,665.0,15.0
27,2020-01-27,Asia,CHN,787.0,25.0
28,2020-01-28,Asia,CHN,1753.0,25.0
29,2020-01-29,Asia,CHN,1466.0,26.0
30,2020-01-30,Asia,CHN,1740.0,38.0
31,2020-01-31,Asia,CHN,1980.0,43.0
32,2020-02-01,Asia,CHN,2095.0,46.0
33,2020-02-02,Asia,CHN,2590.0,45.0
34,2020-02-03,Asia,CHN,2812.0,57.0
35,2020-02-04,Asia,CHN,3237.0,65.0
36,2020-02-05,Asia,CHN,3872.0,66.0
37,2020-02-06,Asia,CHN,3727.0,72.0
38,2020-02-07,Asia,CHN,3160.0,73.0
39,2020-02-08,Asia,CHN,3418.0,86.0
40,2020-02-09,Asia,CHN,2607.0,89.0
41,2020-02-10,Asia,CHN,2974.0,97.0
42,2020-02-11,Asia,CHN,2490.0,108.0
43,2020-02-12,Asia,CHN,2028.0,97.0
44,2020-02-13,Asia,CHN,15141.0,254.0
45,2020-02-14,Asia,CHN,4156.0,13.0
46,2020-02-15,Asia,CHN,2538.0,143.0
47,2020-02-16,Asia,CHN,2007.0,142.0
48,2020-02-17,Asia,CHN,2052.0,105.0
49,2020-02-18,Asia,CHN,1890.0,98.0
50,2020-02-19,Asia,CHN,1750.0,139.0
51,2020-02-20,Asia,CHN,394.0,112.0
52,2020-02-21,Asia,CHN,891.0,118.0
53,2020-02-22,Asia,CHN,826.0,109.0
54,2020-02-23,Asia,CHN,647.0,98.0
55,2020-02-24,Asia,CHN,218.0,150.0
56,2020-02-25,Asia,CHN,515.0,70.0
57,2020-02-26,Asia,CHN,410.0,52.0
58,2020-02-27,Asia,CHN,439.0,29.0
59,2020-02-28,Asia,CHN,329.0,44.0
60,2020-02-29,Asia,CHN,428.0,47.0
61,2020-03-01,Asia,CHN,574.0,35.0
62,2020-03-02,Asia,CHN,205.0,42.0
63,2020-03-03,Asia,CHN,127.0,32.0
64,2020-03-04,Asia,CHN,119.0,37.0
65,2020-03-05,Asia,CHN,117.0,31.0
66,2020-03-06,Asia,CHN,170.0,30.0
67,2020-03-07,Asia,CHN,101.0,28.0
68,2020-03-08,Asia,CHN,46.0,27.0
69,2020-03-09,Asia,CHN,45.0,23.0
70,2020-03-10,Asia,CHN,20.0,17.0
71,2020-03-11,Asia,CHN,29.0,22.0
72,2020-03-12,Asia,CHN,24.0,11.0
73,2020-03-13,Asia,CHN,22.0,7.0
74,2020-03-14,Asia,CHN,19.0,15.0
75,2020-03-15,Asia,CHN,22.0,9.0
76,2020-03-16,Asia,CHN,25.0,13.0
77,2020-03-17,Asia,CHN,43.0,9.0
78,2020-03-18,Asia,CHN,23.0,16.0
79,2020-03-19,Asia,CHN,44.0,8.0
80,2020-03-20,Asia,CHN,99.0,4.0
81,2020-03-21,Asia,CHN,52.0,6.0
82,2020-03-22,Asia,CHN,65.0,6.0
83,2020-03-23,Asia,CHN,138.0,9.0
84,2020-03-24,Asia,CHN,69.0,7.0
85,2020-03-25,Asia,CHN,78.0,4.0
86,2020-03-26,Asia,CHN,102.0,6.0
87,2020-03-27,Asia,CHN,94.0,5.0
88,2020-03-28,Asia,CHN,119.0,3.0
89,2020-03-29,Asia,CHN,113.0,5.0
90,2020-03-30,Asia,CHN,98.0,2.0
91,2020-03-31,Asia,CHN,84.0,3.0
92,2020-04-01,Asia,CHN,54.0,1.0
93,2020-04-02,Asia,CHN,100.0,6.0
94,2020-04-03,Asia,CHN,70.0,10.0
95,2020-04-04,Asia,CHN,62.0,4.0
96,2020-04-05,Asia,CHN,48.0,3.0
97,2020-04-06,Asia,CHN,67.0,2.0
98,2020-04-07,Asia,CHN,56.0,0.0
99,2020-04-08,Asia,CHN,86.0,2.0
100,2020-04-09,Asia,CHN,86.0,2.0
101,2020-04-10,Asia,CHN,55.0,1.0
102,2020-04-11,Asia,CHN,79.0,3.0
103,2020-04-12,Asia,CHN,93.0,0.0
104,2020-04-13,Asia,CHN,112.0,2.0
105,2020-04-14,Asia,CHN,94.0,0.0
106,2020-04-15,Asia,CHN,49.0,1.0
107,2020-04-16,Asia,CHN,50.0,0.0
108,2020-04-17,Asia,CHN,352.0,1290.0
109,2020-04-18,Asia,CHN,31.0,0.0
110,2020-04-19,Asia,CHN,18.0,0.0
111,2020-04-20,Asia,CHN,14.0,0.0
112,2020-04-21,Asia,CHN,32.0,0.0
113,2020-04-22,Asia,CHN,15.0,0.0
114,2020-04-23,Asia,CHN,12.0,0.0
115,2020-04-24,Asia,CHN,8.0,0.0
116,2020-04-25,Asia,CHN,15.0,0.0
117,2020-04-26,Asia,CHN,10.0,0.0
118,2020-04-27,Asia,CHN,3.0,1.0
119,2020-04-28,Asia,CHN,26.0,0.0
120,2020-04-29,Asia,CHN,2.0,0.0
121,2020-04-30,Asia,CHN,4.0,0.0
122,2020-05-01,Asia,CHN,12.0,0.0
123,2020-05-02,Asia,CHN,3.0,0.0
124,2020-05-03,Asia,CHN,2.0,0.0
125,2020-05-04,Asia,CHN,3.0,0.0
126,2020-05-05,Asia,CHN,2.0,0.0
127,2020-05-06,Asia,CHN,2.0,0.0
128,2020-05-07,Asia,CHN,2.0,0.0
129,2020-05-08,Asia,CHN,6.0,0.0
130,2020-05-09,Asia,CHN,0.0,0.0
131,2020-05-10,Asia,CHN,15.0,0.0
132,2020-05-11,Asia,CHN,19.0,0.0
133,2020-05-12,Asia,CHN,1.0,0.0
134,2020-05-13,Asia,CHN,7.0,0.0
135,2020-05-14,Asia,CHN,6.0,0.0
136,2020-05-15,Asia,CHN,5.0,0.0
137,2020-05-16,Asia,CHN,9.0,0.0
138,2020-05-17,Asia,CHN,6.0,1.0
139,2020-05-18,Asia,CHN,10.0,0.0
140,2020-05-19,Asia,CHN,9.0,0.0
141,2020-05-20,Asia,CHN,2.0,0.0
142,2020-05-21,Asia,CHN,2.0,0.0
143,2020-05-22,Asia,CHN,12.0,0.0
144,2020-05-23,Asia,CHN,2.0,0.0
145,2020-05-24,Asia,CHN,3.0,0.0
146,2020-05-25,Asia,CHN,11.0,0.0
147,2020-05-26,Asia,CHN,7.0,0.0
148,2020-05-27,Asia,CHN,1.0,0.0
149,2020-05-28,Asia,CHN,3.0,0.0
150,2020-05-29,Asia,CHN,0.0,0.0
151,2020-05-30,Asia,CHN,17.0,0.0
152,2020-05-31,Asia,CHN,5.0,0.0
153,2020-06-01,Asia,CHN,19.0,0.0
154,2020-06-02,Asia,CHN,7.0,0.0
155,2020-06-03,Asia,CHN,5.0,0.0
156,2020-06-04,Asia,CHN,1.0,0.0
157,2020-06-05,Asia,CHN,11.0,0.0
158,2020-06-06,Asia,CHN,6.0,0.0
159,2020-06-07,Asia,CHN,9.0,0.0
160,2020-06-08,Asia,CHN,5.0,0.0
161,2020-06-09,Asia,CHN,3.0,0.0
162,2020-06-10,Asia,CHN,4.0,0.0
163,2020-06-11,Asia,CHN,11.0,0.0
164,2020-06-12,Asia,CHN,7.0,0.0
165,2020-06-13,Asia,CHN,12.0,0.0
166,2020-06-14,Asia,CHN,60.0,0.0
167,2020-06-15,Asia,CHN,47.0,0.0
168,2020-06-16,Asia,CHN,43.0,0.0
169,2020-06-17,Asia,CHN,44.0,0.0
170,2020-06-18,Asia,CHN,36.0,0.0
171,2020-06-19,Asia,CHN,36.0,0.0
172,2020-06-20,Asia,CHN,30.0,0.0
173,2020-06-21,Asia,CHN,29.0,1.0
174,2020-06-22,Asia,CHN,19.0,0.0
175,2020-06-23,Asia,CHN,52.0,0.0
176,2020-06-24,Asia,CHN,29.0,1.0
177,2020-06-25,Asia,CHN,20.0,0.0
178,2020-06-26,Asia,CHN,28.0,1.0
179,2020-06-27,Asia,CHN,24.0,0.0
180,2020-06-28,Asia,CHN,18.0,0.0
181,2020-06-29,Asia,CHN,14.0,0.0
182,2020-06-30,Asia,CHN,23.0,0.0
183,2020-07-01,Asia,CHN,5.0,0.0
184,2020-07-02,Asia,CHN,31.0,0.0
185,2020-07-03,Asia,CHN,14.0,0.0
186,2020-07-04,Asia,CHN,9.0,0.0
187,2020-07-05,Asia,CHN,18.0,0.0
188,2020-07-06,Asia,CHN,14.0,0.0
189,2020-07-07,Asia,CHN,25.0,0.0
190,2020-07-08,Asia,CHN,21.0,0.0
191,2020-07-09,Asia,CHN,33.0,0.0
192,2020-07-10,Asia,CHN,46.0,0.0
193,2020-07-11,Asia,CHN,40.0,0.0
194,2020-07-12,Asia,CHN,35.0,0.0
195,2020-07-13,Asia,CHN,46.0,0.0
196,2020-07-14,Asia,CHN,55.0,1.0
197,2020-07-15,Asia,CHN,54.0,0.0
198,2020-07-16,Asia,CHN,20.0,2.0
199,2020-07-17,Asia,CHN,77.0,0.0
200,2020-07-18,Asia,CHN,80.0,1.0
201,2020-07-19,Asia,CHN,80.0,1.0
202,2020-07-20,Asia,CHN,130.0,0.0
203,2020-07-21,Asia,CHN,84.0,0.0
204,2020-07-22,Asia,CHN,74.0,2.0
0,2019-12-31,Asia,IRN,0.0,0.0
1,2020-01-01,Asia,IRN,0.0,0.0
2,2020-01-02,Asia,IRN,0.0,0.0
3,2020-01-03,Asia,IRN,0.0,0.0
4,2020-01-04,Asia,IRN,0.0,0.0
5,2020-01-05,Asia,IRN,0.0,0.0
6,2020-01-06,Asia,IRN,0.0,0.0
7,2020-01-07,Asia,IRN,0.0,0.0
8,2020-01-08,Asia,IRN,0.0,0.0
9,2020-01-09,Asia,IRN,0.0,0.0
10,2020-01-10,Asia,IRN,0.0,0.0
11,2020-01-11,Asia,IRN,0.0,0.0
12,2020-01-12,Asia,IRN,0.0,0.0
13,2020-01-13,Asia,IRN,0.0,0.0
14,2020-01-14,Asia,IRN,0.0,0.0
15,2020-01-15,Asia,IRN,0.0,0.0
16,2020-01-16,Asia,IRN,0.0,0.0
17,2020-01-17,Asia,IRN,0.0,0.0
18,2020-01-18,Asia,IRN,0.0,0.0
19,2020-01-19,Asia,IRN,0.0,0.0
20,2020-01-20,Asia,IRN,0.0,0.0
21,2020-01-21,Asia,IRN,0.0,0.0
22,2020-01-22,Asia,IRN,0.0,0.0
23,2020-01-23,Asia,IRN,0.0,0.0
24,2020-01-24,Asia,IRN,0.0,0.0
25,2020-01-25,Asia,IRN,0.0,0.0
26,2020-01-26,Asia,IRN,0.0,0.0
27,2020-01-27,Asia,IRN,0.0,0.0
28,2020-01-28,Asia,IRN,0.0,0.0
29,2020-01-29,Asia,IRN,0.0,0.0
30,2020-01-30,Asia,IRN,0.0,0.0
31,2020-01-31,Asia,IRN,0.0,0.0
32,2020-02-01,Asia,IRN,0.0,0.0
33,2020-02-02,Asia,IRN,0.0,0.0
34,2020-02-03,Asia,IRN,0.0,0.0
35,2020-02-04,Asia,IRN,0.0,0.0
36,2020-02-05,Asia,IRN,0.0,0.0
37,2020-02-06,Asia,IRN,0.0,0.0
38,2020-02-07,Asia,IRN,0.0,0.0
39,2020-02-08,Asia,IRN,0.0,0.0
40,2020-02-09,Asia,IRN,0.0,0.0
41,2020-02-10,Asia,IRN,0.0,0.0
42,2020-02-11,Asia,IRN,0.0,0.0
43,2020-02-12,Asia,IRN,0.0,0.0
44,2020-02-13,Asia,IRN,0.0,0.0
45,2020-02-14,Asia,IRN,0.0,0.0
46,2020-02-15,Asia,IRN,0.0,0.0
47,2020-02-16,Asia,IRN,0.0,0.0
48,2020-02-17,Asia,IRN,0.0,0.0
49,2020-02-18,Asia,IRN,0.0,0.0
50,2020-02-19,Asia,IRN,0.0,0.0
51,2020-02-20,Asia,IRN,2.0,2.0
52,2020-02-21,Asia,IRN,3.0,0.0
53,2020-02-22,Asia,IRN,13.0,2.0
54,2020-02-23,Asia,IRN,10.0,1.0
55,2020-02-24,Asia,IRN,15.0,3.0
56,2020-02-25,Asia,IRN,18.0,4.0
57,2020-02-26,Asia,IRN,34.0,3.0
58,2020-02-27,Asia,IRN,44.0,4.0
59,2020-02-28,Asia,IRN,106.0,7.0
60,2020-02-29,Asia,IRN,143.0,8.0
61,2020-03-01,Asia,IRN,205.0,9.0
62,2020-03-02,Asia,IRN,385.0,11.0
63,2020-03-03,Asia,IRN,523.0,12.0
64,2020-03-04,Asia,IRN,835.0,11.0
65,2020-03-05,Asia,IRN,586.0,15.0
66,2020-03-06,Asia,IRN,591.0,15.0
67,2020-03-07,Asia,IRN,1234.0,17.0
68,2020-03-08,Asia,IRN,1076.0,21.0
69,2020-03-09,Asia,IRN,743.0,49.0
70,2020-03-10,Asia,IRN,595.0,43.0
71,2020-03-11,Asia,IRN,881.0,54.0
72,2020-03-12,Asia,IRN,958.0,63.0
73,2020-03-13,Asia,IRN,1075.0,75.0
74,2020-03-14,Asia,IRN,1289.0,85.0
75,2020-03-15,Asia,IRN,1365.0,97.0
76,2020-03-16,Asia,IRN,1209.0,113.0
77,2020-03-17,Asia,IRN,1053.0,129.0
78,2020-03-18,Asia,IRN,1178.0,135.0
79,2020-03-19,Asia,IRN,1192.0,147.0
80,2020-03-20,Asia,IRN,1046.0,149.0
81,2020-03-21,Asia,IRN,1237.0,149.0
82,2020-03-22,Asia,IRN,966.0,123.0
83,2020-03-23,Asia,IRN,1028.0,129.0
84,2020-03-24,Asia,IRN,1411.0,127.0
85,2020-03-25,Asia,IRN,1762.0,122.0
86,2020-03-26,Asia,IRN,2206.0,143.0
87,2020-03-27,Asia,IRN,2389.0,157.0
88,2020-03-28,Asia,IRN,2926.0,144.0
89,2020-03-29,Asia,IRN,3076.0,139.0
90,2020-03-30,Asia,IRN,2901.0,123.0
91,2020-03-31,Asia,IRN,3186.0,117.0
92,2020-04-01,Asia,IRN,3111.0,141.0
93,2020-04-02,Asia,IRN,2987.0,138.0
94,2020-04-03,Asia,IRN,2875.0,124.0
95,2020-04-04,Asia,IRN,0.0,0.0
96,2020-04-05,Asia,IRN,5275.0,292.0
97,2020-04-06,Asia,IRN,2483.0,151.0
98,2020-04-07,Asia,IRN,2274.0,136.0
99,2020-04-08,Asia,IRN,2089.0,133.0
100,2020-04-09,Asia,IRN,1997.0,121.0
101,2020-04-10,Asia,IRN,1634.0,117.0
102,2020-04-11,Asia,IRN,1972.0,122.0
103,2020-04-12,Asia,IRN,1837.0,125.0
104,2020-04-13,Asia,IRN,1657.0,117.0
105,2020-04-14,Asia,IRN,1617.0,111.0
106,2020-04-15,Asia,IRN,1574.0,98.0
107,2020-04-16,Asia,IRN,1512.0,94.0
108,2020-04-17,Asia,IRN,1606.0,92.0
109,2020-04-18,Asia,IRN,1499.0,89.0
110,2020-04-19,Asia,IRN,1374.0,73.0
111,2020-04-20,Asia,IRN,1343.0,87.0
112,2020-04-21,Asia,IRN,1294.0,91.0
113,2020-04-22,Asia,IRN,1297.0,88.0
114,2020-04-23,Asia,IRN,1194.0,94.0
115,2020-04-24,Asia,IRN,1030.0,90.0
116,2020-04-25,Asia,IRN,1168.0,93.0
117,2020-04-26,Asia,IRN,1134.0,76.0
118,2020-04-27,Asia,IRN,1153.0,60.0
119,2020-04-28,Asia,IRN,991.0,96.0
120,2020-04-29,Asia,IRN,1112.0,71.0
121,2020-04-30,Asia,IRN,1073.0,80.0
122,2020-05-01,Asia,IRN,983.0,71.0
123,2020-05-02,Asia,IRN,1006.0,63.0
124,2020-05-03,Asia,IRN,802.0,65.0
125,2020-05-04,Asia,IRN,976.0,47.0
126,2020-05-05,Asia,IRN,1223.0,74.0
127,2020-05-06,Asia,IRN,1323.0,63.0
128,2020-05-07,Asia,IRN,1680.0,78.0
129,2020-05-08,Asia,IRN,1485.0,68.0
130,2020-05-09,Asia,IRN,1556.0,55.0
131,2020-05-10,Asia,IRN,1529.0,48.0
132,2020-05-11,Asia,IRN,1383.0,51.0
133,2020-05-12,Asia,IRN,1683.0,45.0
134,2020-05-13,Asia,IRN,1481.0,48.0
135,2020-05-14,Asia,IRN,1958.0,50.0
136,2020-05-15,Asia,IRN,1808.0,71.0
137,2020-05-16,Asia,IRN,2102.0,48.0
138,2020-05-17,Asia,IRN,1757.0,35.0
139,2020-05-18,Asia,IRN,1806.0,51.0
140,2020-05-19,Asia,IRN,2294.0,69.0
141,2020-05-20,Asia,IRN,2111.0,62.0
142,2020-05-21,Asia,IRN,2346.0,64.0
143,2020-05-22,Asia,IRN,2392.0,66.0
144,2020-05-23,Asia,IRN,2311.0,51.0
145,2020-05-24,Asia,IRN,1869.0,59.0
146,2020-05-25,Asia,IRN,2180.0,58.0
147,2020-05-26,Asia,IRN,2023.0,34.0
148,2020-05-27,Asia,IRN,1787.0,57.0
149,2020-05-28,Asia,IRN,2080.0,56.0
150,2020-05-29,Asia,IRN,2258.0,63.0
151,2020-05-30,Asia,IRN,2819.0,50.0
152,2020-05-31,Asia,IRN,2282.0,57.0
153,2020-06-01,Asia,IRN,2516.0,63.0
154,2020-06-02,Asia,IRN,2979.0,81.0
155,2020-06-03,Asia,IRN,3117.0,64.0
156,2020-06-04,Asia,IRN,3134.0,70.0
157,2020-06-05,Asia,IRN,3574.0,59.0
158,2020-06-06,Asia,IRN,2886.0,63.0
159,2020-06-07,Asia,IRN,2269.0,75.0
160,2020-06-08,Asia,IRN,2364.0,72.0
161,2020-06-09,Asia,IRN,2043.0,70.0
162,2020-06-10,Asia,IRN,2095.0,74.0
163,2020-06-11,Asia,IRN,2011.0,81.0
164,2020-06-12,Asia,IRN,2238.0,78.0
165,2020-06-13,Asia,IRN,2369.0,75.0
166,2020-06-14,Asia,IRN,2410.0,71.0
167,2020-06-15,Asia,IRN,2472.0,107.0
168,2020-06-16,Asia,IRN,2449.0,113.0
169,2020-06-17,Asia,IRN,2563.0,115.0
170,2020-06-18,Asia,IRN,2612.0,120.0
171,2020-06-19,Asia,IRN,2596.0,87.0
172,2020-06-20,Asia,IRN,2615.0,120.0
173,2020-06-21,Asia,IRN,2322.0,115.0
174,2020-06-22,Asia,IRN,2368.0,116.0
175,2020-06-23,Asia,IRN,2573.0,119.0
176,2020-06-24,Asia,IRN,2445.0,121.0
177,2020-06-25,Asia,IRN,2531.0,133.0
178,2020-06-26,Asia,IRN,2595.0,134.0
179,2020-06-27,Asia,IRN,2628.0,0.0
180,2020-06-28,Asia,IRN,2456.0,234.0
181,2020-06-29,Asia,IRN,2489.0,144.0
182,2020-06-30,Asia,IRN,2536.0,162.0
183,2020-07-01,Asia,IRN,2457.0,147.0
184,2020-07-02,Asia,IRN,2549.0,141.0
185,2020-07-03,Asia,IRN,2652.0,148.0
186,2020-07-04,Asia,IRN,2566.0,154.0
187,2020-07-05,Asia,IRN,2449.0,148.0
188,2020-07-06,Asia,IRN,2560.0,163.0
189,2020-07-07,Asia,IRN,2613.0,160.0
190,2020-07-08,Asia,IRN,2637.0,200.0
191,2020-07-09,Asia,IRN,2691.0,153.0
192,2020-07-10,Asia,IRN,2079.0,221.0
193,2020-07-11,Asia,IRN,2262.0,142.0
194,2020-07-12,Asia,IRN,2397.0,188.0
195,2020-07-13,Asia,IRN,2186.0,194.0
196,2020-07-14,Asia,IRN,2349.0,203.0
197,2020-07-15,Asia,IRN,2521.0,179.0
198,2020-07-16,Asia,IRN,2388.0,199.0
199,2020-07-17,Asia,IRN,2500.0,198.0
200,2020-07-18,Asia,IRN,2379.0,183.0
201,2020-07-19,Asia,IRN,2166.0,188.0
202,2020-07-20,Asia,IRN,2182.0,209.0
203,2020-07-21,Asia,IRN,2414.0,217.0
204,2020-07-22,Asia,IRN,2625.0,229.0
0,2019-12-31,Asia,JPN,0.0,0.0
1,2020-01-01,Asia,JPN,0.0,0.0
2,2020-01-02,Asia,JPN,0.0,0.0
3,2020-01-03,Asia,JPN,0.0,0.0
4,2020-01-04,Asia,JPN,0.0,0.0
5,2020-01-05,Asia,JPN,0.0,0.0
6,2020-01-06,Asia,JPN,0.0,0.0
7,2020-01-07,Asia,JPN,0.0,0.0
8,2020-01-08,Asia,JPN,0.0,0.0
9,2020-01-09,Asia,JPN,0.0,0.0
10,2020-01-10,Asia,JPN,0.0,0.0
11,2020-01-11,Asia,JPN,0.0,0.0
12,2020-01-12,Asia,JPN,0.0,0.0
13,2020-01-13,Asia,JPN,0.0,0.0
14,2020-01-14,Asia,JPN,0.0,0.0
15,2020-01-15,Asia,JPN,1.0,0.0
16,2020-01-16,Asia,JPN,0.0,0.0
17,2020-01-17,Asia,JPN,0.0,0.0
18,2020-01-18,Asia,JPN,0.0,0.0
19,2020-01-19,Asia,JPN,0.0,0.0
20,2020-01-20,Asia,JPN,0.0,0.0
21,2020-01-21,Asia,JPN,0.0,0.0
22,2020-01-22,Asia,JPN,0.0,0.0
23,2020-01-23,Asia,JPN,0.0,0.0
24,2020-01-24,Asia,JPN,1.0,0.0
25,2020-01-25,Asia,JPN,0.0,0.0
26,2020-01-26,Asia,JPN,1.0,0.0
27,2020-01-27,Asia,JPN,0.0,0.0
28,2020-01-28,Asia,JPN,1.0,0.0
29,2020-01-29,Asia,JPN,3.0,0.0
30,2020-01-30,Asia,JPN,4.0,0.0
31,2020-01-31,Asia,JPN,3.0,0.0
32,2020-02-01,Asia,JPN,1.0,0.0
33,2020-02-02,Asia,JPN,4.0,0.0
34,2020-02-03,Asia,JPN,1.0,0.0
35,2020-02-04,Asia,JPN,0.0,0.0
36,2020-02-05,Asia,JPN,5.0,0.0
37,2020-02-06,Asia,JPN,0.0,0.0
38,2020-02-07,Asia,JPN,0.0,0.0
39,2020-02-08,Asia,JPN,0.0,0.0
40,2020-02-09,Asia,JPN,0.0,0.0
41,2020-02-10,Asia,JPN,0.0,0.0
42,2020-02-11,Asia,JPN,0.0,0.0
43,2020-02-12,Asia,JPN,0.0,0.0
44,2020-02-13,Asia,JPN,4.0,1.0
45,2020-02-14,Asia,JPN,1.0,0.0
46,2020-02-15,Asia,JPN,8.0,0.0
47,2020-02-16,Asia,JPN,14.0,0.0
48,2020-02-17,Asia,JPN,7.0,0.0
49,2020-02-18,Asia,JPN,0.0,0.0
50,2020-02-19,Asia,JPN,7.0,0.0
51,2020-02-20,Asia,JPN,18.0,0.0
52,2020-02-21,Asia,JPN,9.0,0.0
53,2020-02-22,Asia,JPN,12.0,0.0
54,2020-02-23,Asia,JPN,27.0,0.0
55,2020-02-24,Asia,JPN,12.0,0.0
56,2020-02-25,Asia,JPN,0.0,0.0
57,2020-02-26,Asia,JPN,20.0,0.0
58,2020-02-27,Asia,JPN,22.0,2.0
59,2020-02-28,Asia,JPN,24.0,0.0
60,2020-02-29,Asia,JPN,20.0,0.0
61,2020-03-01,Asia,JPN,9.0,2.0
62,2020-03-02,Asia,JPN,15.0,1.0
63,2020-03-03,Asia,JPN,0.0,0.0
64,2020-03-04,Asia,JPN,14.0,0.0
65,2020-03-05,Asia,JPN,49.0,0.0
66,2020-03-06,Asia,JPN,32.0,0.0
67,2020-03-07,Asia,JPN,59.0,0.0
68,2020-03-08,Asia,JPN,47.0,0.0
69,2020-03-09,Asia,JPN,33.0,1.0
70,2020-03-10,Asia,JPN,26.0,2.0
71,2020-03-11,Asia,JPN,54.0,3.0
72,2020-03-12,Asia,JPN,51.0,3.0
73,2020-03-13,Asia,JPN,56.0,4.0
74,2020-03-14,Asia,JPN,62.0,2.0
75,2020-03-15,Asia,JPN,43.0,1.0
76,2020-03-16,Asia,JPN,34.0,2.0
77,2020-03-17,Asia,JPN,10.0,4.0
78,2020-03-18,Asia,JPN,5.0,0.0
79,2020-03-19,Asia,JPN,44.0,1.0
80,2020-03-20,Asia,JPN,77.0,4.0
81,2020-03-21,Asia,JPN,57.0,2.0
82,2020-03-22,Asia,JPN,39.0,1.0
83,2020-03-23,Asia,JPN,43.0,5.0
84,2020-03-24,Asia,JPN,39.0,1.0
85,2020-03-25,Asia,JPN,65.0,1.0
86,2020-03-26,Asia,JPN,75.0,2.0
87,2020-03-27,Asia,JPN,96.0,1.0
88,2020-03-28,Asia,JPN,135.0,3.0
89,2020-03-29,Asia,JPN,194.0,3.0
90,2020-03-30,Asia,JPN,173.0,2.0
91,2020-03-31,Asia,JPN,87.0,2.0
92,2020-04-01,Asia,JPN,0.0,0.0
93,2020-04-02,Asia,JPN,225.0,1.0
94,2020-04-03,Asia,JPN,439.0,6.0
95,2020-04-04,Asia,JPN,318.0,6.0
96,2020-04-05,Asia,JPN,336.0,1.0
97,2020-04-06,Asia,JPN,383.0,3.0
98,2020-04-07,Asia,JPN,252.0,7.0
99,2020-04-08,Asia,JPN,351.0,1.0
100,2020-04-09,Asia,JPN,511.0,4.0
101,2020-04-10,Asia,JPN,579.0,3.0
102,2020-04-11,Asia,JPN,658.0,6.0
103,2020-04-12,Asia,JPN,743.0,4.0
104,2020-04-13,Asia,JPN,507.0,4.0
105,2020-04-14,Asia,JPN,390.0,7.0
106,2020-04-15,Asia,JPN,455.0,10.0
107,2020-04-16,Asia,JPN,482.0,17.0
108,2020-04-17,Asia,JPN,585.0,12.0
109,2020-04-18,Asia,JPN,628.0,6.0
110,2020-04-19,Asia,JPN,566.0,7.0
111,2020-04-20,Asia,JPN,390.0,10.0
112,2020-04-21,Asia,JPN,367.0,15.0
113,2020-04-22,Asia,JPN,378.0,0.0
114,2020-04-23,Asia,JPN,276.0,101.0
115,2020-04-24,Asia,JPN,468.0,30.0
116,2020-04-25,Asia,JPN,652.0,17.0
117,2020-04-26,Asia,JPN,290.0,14.0
118,2020-04-27,Asia,JPN,203.0,3.0
119,2020-04-28,Asia,JPN,191.0,25.0
120,2020-04-29,Asia,JPN,276.0,13.0
121,2020-04-30,Asia,JPN,236.0,26.0
122,2020-05-01,Asia,JPN,193.0,17.0
123,2020-05-02,Asia,JPN,263.0,26.0
124,2020-05-03,Asia,JPN,295.0,34.0
125,2020-05-04,Asia,JPN,218.0,18.0
126,2020-05-05,Asia,JPN,174.0,11.0
127,2020-05-06,Asia,JPN,123.0,22.0
128,2020-05-07,Asia,JPN,109.0,8.0
129,2020-05-08,Asia,JPN,84.0,6.0
130,2020-05-09,Asia,JPN,81.0,44.0
131,2020-05-10,Asia,JPN,119.0,12.0
132,2020-05-11,Asia,JPN,51.0,8.0
133,2020-05-12,Asia,JPN,76.0,22.0
134,2020-05-13,Asia,JPN,150.0,25.0
135,2020-05-14,Asia,JPN,55.0,19.0
136,2020-05-15,Asia,JPN,114.0,23.0
137,2020-05-16,Asia,JPN,44.0,15.0
138,2020-05-17,Asia,JPN,48.0,19.0
139,2020-05-18,Asia,JPN,20.0,5.0
140,2020-05-19,Asia,JPN,60.0,14.0
141,2020-05-20,Asia,JPN,20.0,8.0
142,2020-05-21,Asia,JPN,39.0,6.0
